Parc de voitures par vignette Crit'air et énergie au 01/01/2020;;;;;;;;;;;;;;;;
Région : Hauts-de-France;;;;;;;;;;;;;;;;
Source : SDES, RSVERO;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;Crit'Air 1;;;Crit'Air 2;;Crit'Air 3;;Crit'Air 4;Crit'Air 5;Electriques;Non classés;;;Total
;;;Essence;Gaz;"Hybride
rechargeable";Diesel;Essence;Diesel;Essence;Diesel;Diesel;"Electrique
et
Hydrogène";"Autres
énergies";Diesel;Essence;
;02324;Fontenelle;28;7;0;47;6;28;13;21;3;0;0;6;3;162
;02326;Fontenoy;49;0;0;146;18;51;24;28;10;0;0;5;11;343
;02327;Foreste;11;1;0;22;6;22;5;15;3;0;0;0;8;93
;02328;Fossoy;63;2;2;117;19;76;25;45;7;1;0;4;15;376
;02329;Fourdrain;45;0;0;86;11;55;16;25;7;0;0;3;6;254
;02330;Francilly-Selency;73;0;0;128;12;42;19;24;8;1;0;6;7;320
;02331;Franqueville;8;0;0;16;2;15;4;12;4;0;0;3;8;72
;02332;Fresnes-en-Tardenois;12;0;0;49;5;44;14;20;7;0;0;4;9;164
;02333;Fresnes-sous-Coucy;6;2;0;27;4;20;9;12;3;0;0;4;4;92
;02334;Fresnoy-le-Grand;274;8;0;537;64;331;135;193;67;1;1;27;56;1694
;02335;Fressancourt;19;2;0;45;4;26;7;19;7;0;0;12;5;146
;02336;Frières-Faillouël;82;2;0;213;29;129;39;80;29;1;1;20;19;645
;02337;Froidestrées;15;0;0;34;9;33;10;17;12;0;0;4;7;141
;02338;Froidmont-Cohartille;17;1;2;48;5;26;6;16;5;0;0;2;4;134
;02339;Gandelu;51;0;0;97;16;73;35;52;15;0;0;7;13;359
;02340;Gauchy;708;9;2;951;181;549;212;282;64;4;0;35;72;3069
;02341;Gercy;32;1;0;50;8;40;14;25;7;0;0;10;9;196
;02342;Gergny;15;0;0;22;7;13;7;14;6;0;0;2;4;90
;02343;Germaine;11;0;0;15;3;7;1;5;2;0;0;1;0;45
;02345;Gibercourt;2;0;0;16;0;2;2;1;0;0;0;0;1;24
;02346;Gizy;67;0;0;140;24;72;38;45;21;0;0;10;16;433
;02347;Gland;47;0;0;90;20;51;35;37;12;0;0;8;15;314
;02349;Goudelancourt-lès-Berrieux;6;0;0;18;3;8;3;3;1;0;0;0;0;43
;02350;Goudelancourt-lès-Pierrepont;11;1;0;34;1;13;4;8;8;0;0;3;3;86
;02351;Goussancourt;11;0;0;20;4;13;8;6;6;1;0;3;1;72
;02352;Gouy;51;0;1;82;10;67;27;36;13;0;0;6;6;299
;02353;Grandlup-et-Fay;29;1;0;55;7;41;14;19;6;0;0;5;13;191
;02354;Grandrieux;0;0;0;18;0;14;1;6;3;0;0;0;1;43
;02355;Gricourt;147;2;0;201;38;94;33;45;16;2;0;7;8;593
;02356;Grisolles;16;0;0;37;2;26;11;14;5;1;0;2;7;122
;02357;Gronard;6;0;0;11;1;11;1;8;4;0;0;0;1;43
;02358;Grougis;20;1;0;55;7;47;11;30;11;0;0;3;7;192
;02359;Grugies;163;5;2;238;46;143;48;79;16;1;0;6;21;769
;02360;Villeneuve-sur-Aisne;273;3;1;555;71;286;129;162;41;2;0;26;36;1586
;02361;Guise;344;7;3;581;95;428;190;266;100;2;0;47;86;2151
;02362;Guivry;28;0;0;52;7;28;14;14;5;0;0;3;4;154
;02363;Guny;25;1;0;82;6;38;22;40;13;0;0;11;9;247
;02364;Guyencourt;26;1;0;48;9;33;17;14;3;1;0;3;5;161
;02366;Hannapes;14;0;0;49;10;38;14;35;7;1;0;6;7;182
;02367;Happencourt;16;0;0;28;2;20;6;15;3;0;1;3;9;103
;02368;Haramont;52;0;0;112;19;76;23;43;16;2;0;7;10;359
;02369;Harcigny;19;1;0;36;9;32;10;22;6;0;0;11;7;154
;02370;Hargicourt;34;3;0;117;11;57;19;40;14;0;0;6;9;311
;02371;Harly;311;4;5;243;70;145;57;70;19;4;0;6;14;949
;02372;Hartennes-et-Taux;30;0;0;69;12;45;17;27;11;0;0;5;9;227
;02373;Hary;27;1;0;52;11;29;7;24;6;2;0;3;2;164
;02374;Lehaucourt;96;3;0;137;30;103;30;40;14;1;0;8;13;475
;02375;Hautevesnes;10;1;0;34;2;23;12;11;2;0;0;1;3;100
;02376;Hauteville;17;0;0;31;5;19;3;16;4;1;0;2;1;99
;02377;Haution;7;0;0;30;3;19;7;6;8;0;0;3;2;86
;02378;La Hérie;13;0;0;31;2;14;9;7;2;0;0;2;4;84
;02379;Le Hérie-la-Viéville;18;0;0;42;3;20;5;25;10;0;0;4;3;130
;02380;Hinacourt;3;0;0;3;1;4;1;5;2;0;0;2;0;21
;02381;Hirson;717;22;2;1058;232;687;340;537;167;4;2;72;144;3985
;02382;Holnon;237;4;1;285;57;151;63;63;12;3;0;7;20;902
;02383;Homblières;184;3;2;294;61;187;66;89;18;6;0;13;31;954
;02384;Houry;3;0;0;9;2;8;1;7;0;0;0;2;0;32
;02385;Housset;15;0;0;24;8;18;8;18;13;0;0;5;4;113
;02386;Iron;15;0;0;38;3;26;10;30;6;0;0;5;7;140
;02387;Itancourt;165;0;1;218;50;124;56;60;16;1;0;5;14;711
;02388;Iviers;20;0;1;47;0;21;7;18;10;0;0;8;2;133
;02389;Jaulgonne;55;1;1;121;21;67;38;45;20;1;0;8;15;393
;02390;Jeancourt;29;1;0;64;3;31;9;16;5;0;0;2;5;166
;02391;Jeantes;16;2;0;26;5;19;11;22;9;0;0;13;10;134
;02392;Joncourt;34;0;0;68;6;35;17;14;11;0;0;2;6;193
;02393;Jouaignes;11;0;0;23;6;23;5;12;5;0;0;0;0;85
;02395;Jumencourt;16;2;0;36;6;14;4;4;1;1;0;0;1;85
;02396;Jumigny;13;2;0;8;3;4;2;4;2;0;0;1;1;41
;02397;Jussy;110;3;0;228;33;137;61;98;32;0;1;16;21;740
;02398;Juvigny;26;0;0;48;4;38;14;19;12;0;0;4;7;173
;02399;Juvincourt-et-Damary;44;1;0;117;12;69;28;42;16;0;0;9;14;352
;02400;Laffaux;12;0;0;28;6;25;4;10;4;0;0;1;0;91
;02401;Laigny;18;1;0;38;3;26;3;20;7;0;0;4;8;129
;02402;Lanchy;2;0;0;5;2;10;2;3;1;0;0;1;1;27
;02403;Landifay-et-Bertaignemont;17;0;1;48;2;33;7;24;9;1;0;8;3;153
;02404;Landouzy-la-Cour;8;1;0;38;5;23;7;17;6;0;0;3;2;110
;02405;Landouzy-la-Ville;38;1;0;88;16;64;26;44;19;1;0;11;9;317
;02406;Landricourt;6;0;0;28;5;20;7;7;6;0;0;4;5;88
;02407;Laniscourt;20;0;0;45;6;27;9;15;3;0;0;3;3;132
;02408;Laon;2952;30;20;3763;845;2155;1181;1310;328;54;1;134;341;13114
;02409;Lappion;23;0;0;45;9;34;6;21;10;0;0;4;7;159
;02410;Largny-sur-Automne;21;0;0;49;18;39;14;15;5;0;0;4;7;174
;02411;Latilly;10;2;0;33;6;24;10;16;2;0;0;5;5;114
;02412;Launoy;8;0;0;15;0;9;4;13;0;1;0;1;1;52
;02413;Laval-en-Laonnois;30;1;0;69;13;31;12;12;8;0;0;4;7;188
;02414;Lavaqueresse;19;0;0;42;5;20;11;16;6;0;0;2;3;125
;02415;Laversine;22;0;0;46;3;14;8;4;5;2;0;4;3;111
;02416;Lemé;29;0;0;80;18;57;21;45;10;0;0;8;6;274
;02417;Lempire;7;0;0;13;1;12;11;11;5;0;0;4;4;68
;02418;Lerzy;8;1;0;37;5;25;13;11;4;0;0;2;4;110
;02419;Leschelle;15;1;1;50;3;35;10;34;13;0;0;9;2;174
;02420;Lesdins;114;2;1;183;28;83;48;53;14;0;0;8;19;553
;02421;Lesges;6;0;0;11;3;8;5;12;2;0;0;1;0;48
;02422;Lesquielles-Saint-Germain;72;3;0;116;17;101;32;57;12;0;0;10;15;436
;02423;Leuilly-sous-Coucy;44;1;0;72;12;60;12;35;10;1;0;12;4;263
;02424;Leury;5;1;1;24;2;10;6;4;3;0;0;0;1;58
;02425;Leuze;8;0;0;34;2;19;1;17;2;0;0;4;4;91
;02426;Levergies;61;2;0;108;20;71;24;44;12;0;0;6;8;356
;02427;Lhuys;10;0;0;18;5;14;8;12;5;0;0;1;1;75
;02428;Licy-Clignon;8;1;0;15;1;7;11;3;0;0;1;0;2;49
;02429;Lierval;9;0;0;14;8;12;7;15;4;0;0;3;7;79
;02430;Liesse-Notre-Dame;90;1;0;256;35;131;55;84;20;2;0;11;15;700
;02431;Liez;53;2;0;79;17;45;18;25;10;0;0;5;10;265
;02432;Limé;18;0;0;40;6;16;10;12;4;0;1;5;5;118
;02433;Lislet;17;1;0;70;3;32;11;14;4;0;0;5;2;160
;02435;Logny-lès-Aubenton;11;0;0;12;0;12;5;8;4;0;0;2;4;58
;02438;Longpont;24;1;0;52;7;33;13;19;10;1;0;5;7;173
;02439;Les Septvallons;62;2;0;230;30;145;43;80;28;1;0;11;21;652
;02440;Lor;11;0;0;34;0;16;4;10;2;1;0;5;5;88
;02441;Louâtre;14;1;0;45;9;35;15;13;3;2;0;2;4;143
;02442;Loupeigne;11;0;0;7;2;7;4;3;3;0;0;4;7;49
;02443;Lucy-le-Bocage;22;0;0;31;9;23;19;13;2;0;0;2;10;131
;02444;Lugny;7;1;0;16;4;19;8;8;3;0;0;3;2;72
;02445;Luzoir;16;1;0;45;10;29;14;25;6;0;0;5;4;155
;02446;Ly-Fontaine;12;1;0;22;2;15;7;9;3;0;0;2;2;75
;02447;Maast-et-Violaine;12;0;0;28;1;21;10;8;2;0;0;1;0;83
;02448;Mâchecourt;13;0;0;27;2;8;3;10;6;0;0;5;7;81
;02449;Macogny;8;0;0;16;1;8;2;4;1;0;0;2;1;43
;02450;Macquigny;29;0;0;61;6;36;17;32;4;1;0;9;4;199
;02451;Magny-la-Fosse;8;0;0;28;4;10;5;9;7;0;0;0;3;74
;02452;Maissemy;23;1;0;67;6;28;17;19;4;1;0;2;3;171
;02453;Maizy;27;1;0;84;14;59;14;41;14;0;0;3;6;264
;02454;La Malmaison;27;0;0;64;14;52;11;32;11;0;0;3;9;222
;02455;Malzy;15;0;0;40;3;19;5;14;4;1;0;2;2;104
;02456;Manicamp;27;1;0;70;4;47;13;24;7;0;0;11;5;208
;02457;Marchais;29;1;0;87;9;47;17;33;6;0;0;4;6;240
;02458;Dhuys et Morin-en-Brie;56;3;1;147;21;94;38;93;15;0;1;14;20;505
;02459;Marcy;23;1;0;43;6;26;7;9;1;1;0;1;5;123
;02460;Marcy-sous-Marle;17;0;0;43;1;24;13;17;5;0;0;6;6;132
;02461;Marest-Dampcourt;19;1;0;81;12;58;18;35;16;0;0;5;5;251
;02462;Mareuil-en-Dôle;23;0;0;38;5;31;6;27;5;0;0;0;6;141
;02463;Marfontaine;6;0;0;14;3;13;3;8;5;1;0;1;3;57
;02464;Margival;27;0;0;77;8;45;24;26;5;1;0;6;12;231
;02465;Marigny-en-Orxois;48;1;0;75;21;64;20;39;19;1;0;8;3;300
;02466;Marizy-Sainte-Geneviève;10;0;0;30;3;13;4;9;1;0;0;2;1;74
;02467;Marizy-Saint-Mard;6;0;0;12;0;6;2;2;0;0;0;0;1;30
;02468;Marle;163;3;1;381;61;261;93;155;47;0;1;28;39;1234
;02469;Marly-Gomont;40;0;0;71;14;65;16;37;12;0;0;6;8;271
;02470;Martigny;22;0;0;62;7;41;22;41;19;0;0;11;8;232
;02471;Martigny-Courpierre;5;0;1;23;5;19;5;9;2;0;0;1;10;80
;02472;Mauregny-en-Haye;32;0;0;70;7;51;12;25;13;0;0;4;10;225
;02473;Mayot;15;0;0;26;6;24;9;20;6;1;0;4;5;116
;02474;Mennessis;35;0;1;66;8;46;19;24;12;1;0;4;10;226
;02476;Mennevret;49;2;0;114;12;74;26;62;16;0;0;16;11;383
;02477;Mercin-et-Vaux;157;0;0;223;54;115;55;60;14;1;0;5;22;706
;02478;Merlieux-et-Fouquerolles;24;2;0;50;8;37;17;21;9;0;0;1;3;173
;02480;Mesbrecourt-Richecourt;21;0;0;73;7;47;7;23;7;0;0;4;5;193
;02481;Mesnil-Saint-Laurent;67;1;1;121;15;54;27;26;6;0;0;8;16;344
;02482;Meurival;1;0;0;8;0;6;1;4;0;0;0;0;1;21
;02483;Mézières-sur-Oise;55;1;1;132;16;63;21;26;10;1;0;12;12;351
;02484;Mézy-Moulins;49;1;0;75;17;56;20;30;15;0;0;6;11;281
;02485;Missy-aux-Bois;18;0;0;22;1;10;6;9;2;2;0;1;0;72
;02486;Missy-lès-Pierrepont;10;0;0;20;1;9;4;8;2;1;0;2;0;57
;02487;Missy-sur-Aisne;89;0;0;132;23;67;30;44;9;0;0;9;9;413
;02488;Molain;11;1;0;22;4;19;5;18;7;0;0;1;5;94
;02489;Molinchart;43;1;1;87;12;38;10;23;3;3;1;0;8;231
;02490;Monampteuil;12;0;0;21;6;22;8;12;3;0;0;2;0;86
;02491;Monceau-le-Neuf-et-Faucouzy;28;0;0;69;6;48;12;23;10;1;0;8;7;214
;02492;Monceau-lès-Leups;32;0;0;87;4;69;21;30;9;0;0;7;16;274
;02493;Monceau-le-Waast;24;2;1;46;1;31;10;20;4;0;0;3;2;144
;02494;Monceau-sur-Oise;9;1;0;27;5;16;7;10;7;0;0;4;3;89
;02495;Mondrepuis;86;3;2;200;24;121;38;86;23;2;0;11;26;621
;02496;Monnes;2;0;0;21;0;21;8;13;3;0;0;2;3;73
;02497;Mons-en-Laonnois;135;3;1;205;23;125;55;63;20;2;0;17;33;683
;02498;Montaigu;53;2;1;148;18;108;36;45;14;0;0;10;13;448
;02499;Montbavin;3;1;0;10;2;5;2;1;0;0;0;0;2;27
;02500;Montbrehain;72;1;0;149;13;110;29;65;26;0;1;15;22;504
;02501;Montchâlons;9;0;0;13;4;6;3;2;2;0;0;1;4;45
;02502;Montcornet;98;2;0;245;32;129;39;74;24;1;0;12;21;677
;02503;Mont-d'Origny;71;2;1;146;22;94;32;46;20;1;0;6;9;451
;02504;Montescourt-Lizerolles;118;3;0;268;43;194;64;105;31;0;0;12;23;861
;02505;Montfaucon;20;0;0;36;7;22;11;13;5;0;0;2;2;118
;02506;Montgobert;25;0;1;48;5;26;14;17;2;2;0;4;2;146
;02507;Montgru-Saint-Hilaire;3;0;0;6;0;7;0;4;1;0;0;1;0;22
;02508;Monthenault;21;1;0;27;3;23;0;12;3;0;0;0;3;93
;02509;Monthiers;14;0;0;26;5;18;13;8;4;0;0;0;4;91
;02510;Monthurel;13;0;0;28;3;22;10;9;1;0;0;3;1;91
;02511;Montigny-en-Arrouaise;21;0;0;48;7;41;18;25;8;1;0;5;5;180
;02512;Montigny-l'Allier;20;0;0;45;12;40;28;22;5;1;0;1;4;178
;02513;Montigny-le-Franc;11;2;0;35;1;18;3;14;2;0;0;1;3;90
;02514;Montigny-Lengrain;61;0;1;223;17;85;25;44;12;0;0;4;10;483
;02515;Montigny-lès-Condé;7;1;0;11;1;7;7;3;1;0;0;1;3;42
;02516;Montigny-sous-Marle;5;0;0;8;1;7;3;3;2;0;0;1;0;30
;02517;Montigny-sur-Crécy;22;0;0;46;7;36;15;29;11;0;0;4;6;176
;02518;Montlevon;19;0;1;39;8;44;16;27;4;2;0;7;7;175
;02519;Montloué;12;0;0;29;2;29;6;12;4;0;0;2;7;103
;02520;Mont-Notre-Dame;47;0;0;138;18;80;24;63;19;0;0;9;15;413
;02521;Montreuil-aux-Lions;170;4;2;227;44;185;80;93;28;0;0;10;33;877
;02522;Mont-Saint-Jean;2;0;0;12;2;4;6;8;1;0;0;3;2;41
;02523;Mont-Saint-Martin;9;0;0;11;1;13;5;7;1;0;0;2;0;49
;02524;Mont-Saint-Père;119;1;0;228;34;114;60;60;25;2;0;11;27;681
;02525;Morcourt;95;1;0;141;30;65;23;42;6;0;0;11;6;420
;02526;Morgny-en-Thiérache;5;2;0;25;1;11;0;6;0;0;0;0;3;53
;02527;Morsain;30;1;0;76;8;59;19;36;10;1;0;6;10;256
;02528;Mortefontaine;22;1;1;43;2;43;11;19;3;0;0;6;8;159
;02529;Mortiers;25;0;0;36;7;16;11;13;3;1;0;0;3;116
;02530;Moulins;6;0;0;15;3;9;6;4;4;0;0;1;1;50
;02531;Moussy-Verneuil;7;0;0;29;0;18;4;11;5;0;0;4;0;78
;02532;Moÿ-de-l'Aisne;98;0;0;198;36;115;36;57;13;0;0;5;22;579
;02533;Muret-et-Crouttes;13;1;0;23;5;12;6;11;1;0;0;2;2;76
;02534;Muscourt;2;0;0;6;4;3;1;4;2;0;0;1;2;25
;02535;Nampcelles-la-Cour;10;0;0;18;3;18;4;7;1;0;0;2;0;64
;02536;Nampteuil-sous-Muret;10;0;0;13;2;9;4;11;0;0;0;0;0;50
;02537;Nanteuil-la-Fosse;4;0;0;34;7;25;9;13;3;0;0;0;4;100
;02538;Nanteuil-Notre-Dame;4;0;0;15;2;8;1;9;1;0;0;2;0;43
;02539;Nauroy;75;1;0;129;14;85;29;49;13;0;0;7;17;418
;02540;Nesles-la-Montagne;147;2;2;211;54;149;71;72;13;1;0;16;27;766
;02541;Neufchâtel-sur-Aisne;45;1;0;102;16;64;25;35;9;1;0;5;5;308
;02542;Neuflieux;11;0;0;18;2;12;3;6;1;0;0;6;4;63
;02543;Neuilly-Saint-Front;150;4;1;324;62;241;112;168;42;0;2;26;28;1161
;02544;Neuve-Maison;47;1;1;111;20;65;31;48;12;0;0;6;8;350
;02545;La Neuville-Bosmont;14;0;0;41;2;12;11;14;1;1;0;0;1;97
;02546;La Neuville-en-Beine;23;0;0;39;5;22;7;18;5;2;0;3;4;129
;02547;La Neuville-Housset;4;0;0;17;1;12;2;4;2;0;0;3;1;46
;02548;La Neuville-lès-Dorengt;23;0;0;74;9;39;21;29;7;0;0;5;6;215
;02549;Neuville-Saint-Amand;120;1;0;189;35;101;31;60;10;1;0;6;17;571
;02550;Neuville-sur-Ailette;11;1;0;24;4;11;4;6;0;0;0;0;2;63
;02551;Neuville-sur-Margival;8;0;0;22;4;22;1;16;6;0;0;1;5;85
;02552;Neuvillette;9;0;0;30;8;29;11;17;2;0;0;0;2;109
;02553;Nizy-le-Comte;15;0;1;42;2;33;2;14;8;0;0;1;6;123
;02554;Nogentel;183;2;4;224;51;109;79;54;23;0;0;10;22;760
;02555;Nogent-l'Artaud;196;2;1;267;68;203;97;133;31;3;0;24;38;1062
;02556;Noircourt;7;0;0;18;2;8;5;4;5;0;0;5;1;55
;02557;Noroy-sur-Ourcq;15;1;0;32;1;14;3;9;3;0;0;2;3;84
;02558;Le Nouvion-en-Thiérache;163;4;1;425;74;271;121;190;61;2;1;33;39;1386
;02559;Nouvion-et-Catillon;34;1;0;89;15;57;19;30;14;0;0;10;10;280
;02560;Nouvion-le-Comte;22;0;0;54;5;23;8;27;6;0;0;5;2;154
;02561;Nouvion-le-Vineux;21;1;0;32;6;15;14;8;3;0;0;2;4;106
;02562;Nouvron-Vingré;13;0;0;35;5;29;12;22;2;0;0;4;6;129
;02563;Noyales;14;0;0;31;6;25;3;14;3;0;0;4;4;104
;02564;Noyant-et-Aconin;69;0;0;99;17;57;23;45;9;0;0;8;12;339
;02565;Oeuilly;18;0;0;49;19;43;9;27;8;1;0;4;4;183
;02566;Ognes;112;2;1;228;31;141;64;64;17;1;0;13;24;698
;02567;Ohis;28;2;0;49;8;31;9;27;12;0;0;5;6;178
;02568;Oigny-en-Valois;16;1;0;31;3;20;6;18;8;0;0;1;1;106
;02569;Oisy;25;2;0;70;9;45;25;39;11;0;0;7;10;244
;02570;Ollezy;17;1;0;30;7;20;3;10;9;2;0;0;2;102
;02571;Omissy;104;4;0;133;39;67;35;35;6;3;0;4;11;442
;02572;Orainville;65;0;0;120;22;68;26;40;9;0;0;6;12;368
;02573;Orgeval;8;0;0;17;2;9;3;3;3;1;0;0;3;49
;02574;Origny-en-Thiérache;113;6;1;219;33;177;61;99;40;2;1;21;42;814
;02575;Origny-Sainte-Benoite;206;3;0;317;31;155;54;95;28;0;0;15;20;924
;02576;Osly-Courtil;34;0;0;77;8;32;13;25;3;0;0;5;10;208
;02577;Ostel;3;0;0;28;3;5;3;9;2;0;0;1;1;55
;02578;Oulches-la-Vallée-Foulon;1;1;0;15;3;14;5;6;0;0;0;0;2;47
;02579;Oulchy-la-Ville;17;0;0;19;5;13;9;11;5;0;0;4;4;88
;02580;Oulchy-le-Château;63;0;0;146;18;90;40;48;19;1;0;5;13;443
;02581;Paars;27;0;0;60;16;34;17;18;4;0;0;4;6;187
;02582;Paissy;5;0;0;14;0;12;3;8;3;0;0;1;2;47
;02583;Pancy-Courtecon;4;0;0;9;0;8;8;7;2;0;0;0;4;43
;02584;Papleux;12;1;0;23;1;12;5;9;1;0;0;2;5;71
;02585;Parcy-et-Tigny;20;2;0;60;9;35;9;21;4;0;0;3;8;172
;02586;Parfondeval;8;1;0;32;3;21;4;12;4;1;0;1;6;93
;02587;Parfondru;40;1;1;76;19;42;20;18;6;0;0;3;8;236
;02588;Pargnan;4;0;0;14;2;8;2;10;1;1;0;0;4;46
;02589;Pargny-Filain;15;1;0;56;9;39;13;19;9;1;0;1;6;169
;02590;Pargny-la-Dhuys;17;1;0;29;7;24;6;13;2;0;0;3;2;105
;02591;Pargny-les-Bois;14;0;0;21;1;16;14;10;3;0;0;3;4;87
;02592;Parpeville;11;1;0;47;3;24;6;13;11;0;0;2;8;126
;02593;Pasly;171;2;1;217;36;116;45;71;20;1;0;7;19;707
;02594;Passy-en-Valois;7;1;0;23;3;21;5;16;4;0;0;0;3;84
;02595;Passy-sur-Marne;14;0;1;33;3;15;6;9;1;0;0;1;1;83
;02596;Pavant;69;1;0;118;19;73;44;56;16;1;1;7;13;418
;02598;Pernant;104;2;0;135;33;89;23;49;13;0;0;6;15;469
;02599;Pierremande;20;1;0;51;5;28;13;20;5;0;0;7;9;160
;02600;Pierrepont;37;2;0;68;5;46;20;28;11;0;0;2;12;231
;02601;Pignicourt;19;0;0;45;7;18;4;18;1;0;0;1;1;114
;02602;Pinon;155;5;0;265;53;218;72;114;41;1;0;22;26;972
;02604;Pithon;15;1;0;14;2;10;9;2;2;0;0;1;1;57
;02605;Pleine-Selve;16;0;0;34;4;27;4;15;5;0;0;2;5;112
;02606;Le Plessier-Huleu;8;1;1;11;1;14;3;4;2;0;0;0;0;45
;02607;Ploisy;8;0;0;35;3;11;2;4;1;1;0;2;0;67
;02608;Plomion;27;2;0;69;6;51;29;48;12;0;0;7;18;270
;02609;Ployart-et-Vaurseine;1;1;0;4;0;5;1;3;0;0;1;0;0;17
;02610;Pommiers;91;0;0;134;30;87;34;39;11;0;0;5;7;438
;02612;Pont-Arcy;8;0;0;19;9;13;5;11;5;0;0;3;3;76
;02613;Pontavert;64;1;0;131;12;86;23;31;8;1;0;3;11;371
;02614;Pontru;22;0;0;60;9;29;15;17;2;0;0;5;7;167
;02615;Pontruet;50;1;0;74;8;35;14;16;1;2;1;4;3;209
;02616;Pont-Saint-Mard;13;0;0;31;6;32;9;18;11;0;0;8;6;135
;02617;Pouilly-sur-Serre;44;0;0;85;12;49;31;30;9;2;0;5;14;281
;02618;Prémont;56;0;1;106;18;77;34;52;20;0;0;14;15;393
;02619;Prémontré;75;0;0;126;17;75;45;56;11;0;0;7;6;418
;02620;Presles-et-Boves;34;0;0;72;13;56;23;25;11;1;0;8;14;257
;02621;Presles-et-Thierny;62;0;0;93;17;47;28;23;2;1;0;2;15;291
;02622;Priez;1;0;0;6;3;5;1;5;2;0;0;3;2;29
;02623;Prisces;16;2;0;19;0;9;2;9;1;0;0;2;2;62
;02624;Proisy;24;0;0;63;4;30;8;26;3;2;0;2;4;166
;02625;Proix;8;1;0;23;3;18;6;25;7;0;0;1;2;94
;02626;Prouvais;44;1;0;79;6;49;12;16;11;0;0;4;12;234
;02627;Proviseux-et-Plesnoy;4;0;0;32;2;17;5;9;2;0;0;0;2;73
;02628;Puiseux-en-Retz;25;1;0;49;4;30;9;10;4;0;0;3;3;139
;02629;Puisieux-et-Clanlieu;16;0;0;54;6;46;12;29;10;0;0;3;9;185
;02631;Quierzy;27;1;0;67;4;50;10;41;14;0;0;4;11;231
;02632;Quincy-Basse;4;0;0;6;2;8;2;1;0;0;0;0;2;26
;02633;Quincy-sous-le-Mont;2;0;1;11;2;8;5;5;3;0;0;0;0;38
;02634;Raillimont;4;0;0;18;1;9;2;2;5;0;0;1;1;44
;02635;Ramicourt;21;2;0;33;6;14;7;11;7;0;0;0;4;106
;02636;Regny;20;1;0;36;6;30;7;23;1;0;0;2;4;131
;02637;Remaucourt;40;1;0;69;15;35;14;14;6;0;0;0;10;204
;02638;Remies;8;1;0;47;8;26;8;18;5;0;0;4;7;134
;02639;Remigny;28;0;0;71;8;53;9;33;8;1;0;8;3;223
;02640;Renansart;11;0;0;28;3;14;6;10;7;0;0;2;2;83
;02641;Renneval;3;0;0;19;2;3;2;12;6;0;0;2;0;49
;02642;Résigny;7;0;0;35;3;16;3;25;8;0;0;9;1;108
;02643;Ressons-le-Long;89;1;0;154;19;82;34;50;21;0;0;11;16;478
;02644;Retheuil;29;0;0;80;8;50;16;29;11;1;0;6;5;236
;02645;Reuilly-Sauvigny;17;0;0;40;10;29;11;15;4;0;0;0;12;139
;02647;Ribeauville;5;0;0;13;1;8;1;7;3;0;0;2;2;42
;02648;Ribemont;159;2;2;299;43;207;79;140;48;2;0;23;36;1038
;02649;Rocourt-Saint-Martin;20;1;0;64;13;44;15;17;9;0;0;1;6;192
;02650;Rocquigny;36;2;0;63;10;53;15;26;3;0;0;3;6;218
;02651;Rogécourt;2;0;0;29;0;15;5;11;3;0;0;3;0;68
;02652;Rogny;8;0;0;28;1;13;1;8;3;0;0;2;2;66
;02653;Romeny-sur-Marne;48;0;0;94;21;61;27;38;10;0;0;2;8;308
;02654;Romery;7;0;0;17;3;14;0;8;2;0;0;1;2;55
;02655;Ronchères;11;0;0;18;2;17;6;6;6;0;0;5;3;75
;02656;Roucy;37;2;0;72;16;64;15;24;4;0;0;1;9;245
;02657;Rougeries;11;1;0;38;3;22;7;13;7;0;0;8;13;123
;02658;Roupy;29;0;0;45;7;27;12;15;8;0;0;1;6;151
;02659;Rouvroy;108;1;2;132;19;61;16;24;2;0;0;2;3;372
;02660;Rouvroy-sur-Serre;3;0;0;5;2;8;3;3;0;0;0;0;0;25
;02661;Royaucourt-et-Chailvet;80;0;0;80;9;40;12;20;3;1;0;1;12;258
;02662;Rozet-Saint-Albin;29;1;0;49;7;45;15;31;12;0;0;8;8;205
;02663;Rozières-sur-Crise;22;0;0;33;7;16;7;11;7;0;0;2;4;110
;02664;Rozoy-Bellevalle;12;1;1;26;2;23;7;11;5;3;0;4;4;100
;02665;Grand-Rozoy;29;0;0;45;4;52;17;36;10;0;0;10;12;216
;02666;Rozoy-sur-Serre;54;1;0;128;23;88;51;62;29;0;0;9;22;467
;02667;Saconin-et-Breuil;27;2;0;48;5;18;11;14;4;0;0;0;1;130
;02668;Sains-Richaumont;63;6;0;163;25;103;48;87;36;1;0;21;21;573
;02670;Saint-Algis;4;1;0;25;5;18;5;15;1;0;0;3;2;79
;02671;Saint-Aubin;16;0;0;38;7;34;18;29;10;2;1;11;8;175
;02672;Saint-Bandry;20;0;0;45;6;34;9;19;4;0;0;5;6;149
;02673;Saint-Christophe-à-Berry;41;0;1;86;11;40;21;32;13;1;0;6;14;266
;02674;Saint-Clément;3;0;0;8;2;8;2;2;1;0;0;0;1;28
;02675;Sainte-Croix;6;0;0;30;2;16;12;7;8;0;0;2;6;89
;02676;Saint-Erme-Outre-et-Ramecourt;158;3;1;359;43;224;70;97;31;3;0;23;47;1059
;02677;Saint-Eugène;24;0;0;30;4;26;12;17;6;0;1;3;4;127
